phase,epoch,lr,loss,acc,time_sec
train_epoch,54,0.00131256,1.053160,,10.978
val_epoch,54,0.00131256,1.165365,0.659881,6.006
train_epoch,55,0.00126593,1.057028,,10.991
val_epoch,55,0.00126593,1.179301,0.640777,6.770
train_epoch,56,0.00121952,1.054017,,11.774
val_epoch,56,0.00121952,1.158322,0.655496,6.777
train_epoch,57,0.00117339,1.051959,,11.055
val_epoch,57,0.00117339,1.154936,0.655183,6.299
train_epoch,58,0.00112759,1.053427,,10.987
val_epoch,58,0.00112759,1.164383,0.653617,6.216
train_epoch,59,0.00108215,1.047818,,11.167
val_epoch,59,0.00108215,1.158370,0.654244,6.457
train_epoch,60,0.00103713,1.050998,,11.095
val_epoch,60,0.00103713,1.156804,0.654870,6.678
train_epoch,61,0.00099256,1.050301,,11.208
val_epoch,61,0.00099256,1.152147,0.655183,6.948
train_epoch,62,0.00094850,1.046629,,10.923
val_epoch,62,0.00094850,1.153915,0.664579,6.107
train_epoch,63,0.00090498,1.049947,,11.305
val_epoch,63,0.00090498,1.155713,0.660194,6.451
train_epoch,64,0.00086204,1.048795,,11.102
val_epoch,64,0.00086204,1.151986,0.662700,6.389
train_epoch,65,0.00081974,1.050760,,11.379
val_epoch,65,0.00081974,1.154455,0.659881,6.646
train_epoch,66,0.00077811,1.045999,,11.209
val_epoch,66,0.00077811,1.153100,0.659255,6.155
train_epoch,67,0.00073719,1.042780,,11.087
val_epoch,67,0.00073719,1.151478,0.657689,6.689
train_epoch,68,0.00069703,1.040561,,11.006
val_epoch,68,0.00069703,1.156737,0.660507,6.774
train_epoch,69,0.00065766,1.048450,,11.183
val_epoch,69,0.00065766,1.155248,0.657689,6.953
train_epoch,70,0.00061912,1.043863,,11.294
val_epoch,70,0.00061912,1.161575,0.652678,6.896
train_epoch,71,0.00058145,1.044363,,10.779
val_epoch,71,0.00058145,1.161971,0.658941,6.384
train_epoch,72,0.00054468,1.041233,,11.017
val_epoch,72,0.00054468,1.157668,0.655183,6.784
train_epoch,73,0.00050886,1.038619,,11.174
val_epoch,73,0.00050886,1.155297,0.663639,6.602
train_epoch,74,0.00047402,1.038786,,11.079
val_epoch,74,0.00047402,1.151855,0.659255,6.452
train_epoch,75,0.00044019,1.035506,,10.806
val_epoch,75,0.00044019,1.146618,0.665832,6.238
train_epoch,76,0.00040741,1.035087,,10.755
val_epoch,76,0.00040741,1.153174,0.658941,7.356
train_epoch,77,0.00037571,1.036309,,11.817
val_epoch,77,0.00037571,1.146659,0.664892,6.325
train_epoch,78,0.00034512,1.034709,,10.848
val_epoch,78,0.00034512,1.144886,0.660194,6.928
train_epoch,79,0.00031566,1.038673,,11.116
val_epoch,79,0.00031566,1.151123,0.660507,6.698
train_epoch,80,0.00028738,1.033251,,11.413
val_epoch,80,0.00028738,1.147496,0.666145,6.382
train_epoch,81,0.00026029,1.034575,,11.136
val_epoch,81,0.00026029,1.148900,0.656123,6.773
train_epoch,82,0.00023443,1.032605,,12.388
val_epoch,82,0.00023443,1.148101,0.663326,6.225
train_epoch,83,0.00020982,1.030936,,11.148
val_epoch,83,0.00020982,1.144966,0.661760,6.588
train_epoch,84,0.00018648,1.031012,,11.794
val_epoch,84,0.00018648,1.148122,0.661760,6.828
train_epoch,85,0.00016444,1.031549,,11.251
val_epoch,85,0.00016444,1.144942,0.663326,6.107
train_epoch,86,0.00014371,1.031471,,11.080
val_epoch,86,0.00014371,1.146108,0.660507,6.465
train_epoch,87,0.00012433,1.031676,,11.612
val_epoch,87,0.00012433,1.144022,0.660194,6.409
train_epoch,88,0.00010630,1.030875,,11.406
val_epoch,88,0.00010630,1.144147,0.661760,6.366
train_epoch,89,0.00008965,1.029357,,11.114
val_epoch,89,0.00008965,1.144414,0.665832,6.479
train_epoch,90,0.00007439,1.029357,,11.961
val_epoch,90,0.00007439,1.144489,0.662700,6.800
train_epoch,91,0.00006054,1.028988,,10.997
val_epoch,91,0.00006054,1.143496,0.664579,7.166
train_epoch,92,0.00004811,1.027437,,12.077
val_epoch,92,0.00004811,1.143347,0.664579,6.447
train_epoch,93,0.00003711,1.029040,,11.693
val_epoch,93,0.00003711,1.143323,0.661447,6.529
train_epoch,94,0.00002756,1.028652,,10.827
