phase,epoch,lr,loss,acc,time_sec
val_epoch,34,0.00222289,1.183942,0.656749,6.079
train_epoch,35,0.00218126,1.137875,,10.326
val_epoch,35,0.00218126,1.178003,0.663326,6.834
train_epoch,36,0.00213896,1.137420,,10.668
val_epoch,36,0.00213896,1.179698,0.663639,6.319
train_epoch,37,0.00209602,1.138041,,10.372
val_epoch,37,0.00209602,1.182035,0.654870,6.384
train_epoch,38,0.00205250,1.137904,,10.614
val_epoch,38,0.00205250,1.176277,0.663326,5.962
train_epoch,39,0.00200844,1.136946,,10.212
val_epoch,39,0.00200844,1.192416,0.641403,6.521
train_epoch,40,0.00196387,1.134795,,10.377
val_epoch,40,0.00196387,1.180228,0.655183,6.249
train_epoch,41,0.00191885,1.132742,,10.434
val_epoch,41,0.00191885,1.180743,0.655810,6.895
train_epoch,42,0.00187341,1.136636,,10.442
val_epoch,42,0.00187341,1.174932,0.662700,6.406
train_epoch,43,0.00182761,1.133554,,9.897
val_epoch,43,0.00182761,1.177544,0.660194,6.039
train_epoch,44,0.00178148,1.135216,,10.467
val_epoch,44,0.00178148,1.181651,0.658315,6.368
train_epoch,45,0.00173507,1.138554,,10.271
val_epoch,45,0.00173507,1.175451,0.660507,6.063
train_epoch,46,0.00168844,1.133806,,10.369
val_epoch,46,0.00168844,1.175315,0.669277,6.129
train_epoch,47,0.00164162,1.130217,,10.712
val_epoch,47,0.00164162,1.173833,0.670842,6.090
train_epoch,48,0.00159465,1.130891,,11.150
val_epoch,48,0.00159465,1.178468,0.658315,6.443
train_epoch,49,0.00154760,1.129622,,10.702
val_epoch,49,0.00154760,1.177656,0.654244,6.287
train_epoch,50,0.00150050,1.128293,,11.294
val_epoch,50,0.00150050,1.174706,0.659881,6.273
train_epoch,51,0.00145340,1.128409,,10.479
val_epoch,51,0.00145340,1.170612,0.669590,6.710
train_epoch,52,0.00140635,1.126500,,10.407
val_epoch,52,0.00140635,1.174196,0.663326,6.563
train_epoch,53,0.00135938,1.127509,,10.680
val_epoch,53,0.00135938,1.173030,0.660821,6.861
train_epoch,54,0.00131256,1.127969,,10.681
val_epoch,54,0.00131256,1.175166,0.655183,6.073
train_epoch,55,0.00126593,1.126066,,10.178
val_epoch,55,0.00126593,1.175025,0.659881,6.059
train_epoch,56,0.00121952,1.125081,,10.673
val_epoch,56,0.00121952,1.174292,0.671156,6.639
train_epoch,57,0.00117339,1.128548,,10.326
val_epoch,57,0.00117339,1.168988,0.663013,6.468
train_epoch,58,0.00112759,1.124647,,10.255
val_epoch,58,0.00112759,1.169658,0.666771,6.885
train_epoch,59,0.00108215,1.124451,,10.515
val_epoch,59,0.00108215,1.167596,0.669590,6.733
train_epoch,60,0.00103713,1.121193,,10.527
val_epoch,60,0.00103713,1.167840,0.665205,6.250
train_epoch,61,0.00099256,1.123469,,10.617
val_epoch,61,0.00099256,1.171185,0.659881,6.690
train_epoch,62,0.00094850,1.121594,,10.955
val_epoch,62,0.00094850,1.167623,0.664892,6.247
train_epoch,63,0.00090498,1.119627,,10.552
val_epoch,63,0.00090498,1.167741,0.663952,6.432
train_epoch,64,0.00086204,1.118633,,10.694
val_epoch,64,0.00086204,1.166669,0.665832,6.692
train_epoch,65,0.00081974,1.119671,,10.451
val_epoch,65,0.00081974,1.166607,0.668337,6.111
train_epoch,66,0.00077811,1.119593,,10.447
val_epoch,66,0.00077811,1.167879,0.664892,6.538
train_epoch,67,0.00073719,1.120852,,10.514
val_epoch,67,0.00073719,1.167748,0.662386,6.436
train_epoch,68,0.00069703,1.120381,,10.771
val_epoch,68,0.00069703,1.167140,0.664892,6.242
train_epoch,69,0.00065766,1.120096,,10.481
val_epoch,69,0.00065766,1.165957,0.667397,6.440
train_epoch,70,0.00061912,1.119050,,10.413
val_epoch,70,0.00061912,1.166893,0.669903,6.097
train_epoch,71,0.00058145,1.117888,,10.382
val_epoch,71,0.00058145,1.166524,0.668337,6.838
train_epoch,72,0.00054468,1.116885,,10.964
val_epoch,72,0.00054468,1.165378,0.667711,7.105
train_epoch,73,0.00050886,1.118587,,10.675
val_epoch,73,0.00050886,1.168406,0.667711,6.838
train_epoch,74,0.00047402,1.117119,,10.762
val_epoch,74,0.00047402,1.167373,0.667397,6.227
train_epoch,75,0.00044019,1.118007,,10.313
val_epoch,75,0.00044019,1.167982,0.664892,6.082
train_epoch,76,0.00040741,1.115625,,10.472
val_epoch,76,0.00040741,1.165063,0.665518,6.311
